ref_area.label,indicator.label,source.label,sex.label,time,obs_value,obs_status.label,note_indicator.label,note_source.label
Dominican Republic,Mean weekly hours usually worked per employed person by sex,DOM - LFS - Encuesta Nacional de Fuerza de Trabajo,Sex: Female,2010,37.8988,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Dominican Republic,Mean weekly hours usually worked per employed person by sex,DOM - LFS - Encuesta Nacional de Fuerza de Trabajo,Sex: Total,2011,40.8562,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Dominican Republic,Mean weekly hours usually worked per employed person by sex,DOM - LFS - Encuesta Nacional de Fuerza de Trabajo,Sex: Male,2011,42.7353,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Dominican Republic,Mean weekly hours usually worked per employed person by sex,DOM - LFS - Encuesta Nacional de Fuerza de Trabajo,Sex: Female,2011,37.6979,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Dominican Republic,Mean weekly hours usually worked per employed person by sex,DOM - LFS - Encuesta Nacional de Fuerza de Trabajo,Sex: Total,2012,41.1165,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Dominican Republic,Mean weekly hours usually worked per employed person by sex,DOM - LFS - Encuesta Nacional de Fuerza de Trabajo,Sex: Male,2012,42.9784,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Dominican Republic,Mean weekly hours usually worked per employed person by sex,DOM - LFS - Encuesta Nacional de Fuerza de Trabajo,Sex: Female,2012,38.0432,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Dominican Republic,Mean weekly hours usually worked per employed person by sex,DOM - LFS - Encuesta Nacional de Fuerza de Trabajo,Sex: Total,2013,41.2018,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Dominican Republic,Mean weekly hours usually worked per employed person by sex,DOM - LFS - Encuesta Nacional de Fuerza de Trabajo,Sex: Male,2013,43.0399,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Dominican Republic,Mean weekly hours usually worked per employed person by sex,DOM - LFS - Encuesta Nacional de Fuerza de Trabajo,Sex: Female,2013,38.1277,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Dominican Republic,Mean weekly hours usually worked per employed person by sex,DOM - LFS - Encuesta Nacional de Fuerza de Trabajo,Sex: Total,2014,41.3971,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Dominican Republic,Mean weekly hours usually worked per employed person by sex,DOM - LFS - Encuesta Nacional de Fuerza de Trabajo,Sex: Male,2014,43.1878,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Dominican Republic,Mean weekly hours usually worked per employed person by sex,DOM - LFS - Encuesta Nacional de Fuerza de Trabajo,Sex: Female,2014,38.4329,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Algeria,Mean weekly hours usually worked per employed person by sex,DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Total,2014,41.9,,Working time arrangement coverage: Full-time and part time workers,Data reference period: September
Algeria,Mean weekly hours usually worked per employed person by sex,DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Male,2014,43.4,,Working time arrangement coverage: Full-time and part time workers,Data reference period: September
Algeria,Mean weekly hours usually worked per employed person by sex,DZA - LFS - Enquête Emploi auprès des Ménages,Sex: Female,2014,34.8,,Working time arrangement coverage: Full-time and part time workers,Data reference period: September
Ecuador,Mean weekly hours usually worked per employed person by sex,"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Total,2000,44.5068,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Mean weekly hours usually worked per employed person by sex,"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Male,2000,46.4586,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Mean weekly hours usually worked per employed person by sex,"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Female,2000,41.0752,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Mean weekly hours usually worked per employed person by sex,"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Total,2001,43.7739,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Mean weekly hours usually worked per employed person by sex,"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Male,2001,46.6763,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Mean weekly hours usually worked per employed person by sex,"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Female,2001,39.3048,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Mean weekly hours usually worked per employed person by sex,"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Total,2003,43.7845,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Mean weekly hours usually worked per employed person by sex,"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Male,2003,46.2519,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Mean weekly hours usually worked per employed person by sex,"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Female,2003,39.7485,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Mean weekly hours usually worked per employed person by sex,"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Total,2004,42.0828,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Mean weekly hours usually worked per employed person by sex,"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Male,2004,44.8843,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Mean weekly hours usually worked per employed person by sex,"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Female,2004,37.8475,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Mean weekly hours usually worked per employed person by sex,"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Total,2005,42.0349,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Mean weekly hours usually worked per employed person by sex,"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Male,2005,44.6381,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Mean weekly hours usually worked per employed person by sex,"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Female,2005,37.9663,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Mean weekly hours usually worked per employed person by sex,"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Total,2006,41.3974,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Mean weekly hours usually worked per employed person by sex,"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Male,2006,43.8877,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Mean weekly hours usually worked per employed person by sex,"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Female,2006,37.5496,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Mean weekly hours usually worked per employed person by sex,"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Total,2007,41.2749,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Mean weekly hours usually worked per employed person by sex,"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Male,2007,43.9392,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Mean weekly hours usually worked per employed person by sex,"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Female,2007,37.2214,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Mean weekly hours usually worked per employed person by sex,"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Total,2008,41.9891,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Mean weekly hours usually worked per employed person by sex,"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Male,2008,44.7628,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Mean weekly hours usually worked per employed person by sex,"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Female,2008,37.7903,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Mean weekly hours usually worked per employed person by sex,"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Total,2009,41.646,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Mean weekly hours usually worked per employed person by sex,"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Male,2009,43.8779,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Mean weekly hours usually worked per employed person by sex,"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Female,2009,38.2412,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Mean weekly hours usually worked per employed person by sex,"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Total,2010,41.1562,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Mean weekly hours usually worked per employed person by sex,"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Male,2010,43.4348,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Mean weekly hours usually worked per employed person by sex,"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Female,2010,37.6409,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Mean weekly hours usually worked per employed person by sex,"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Total,2011,41.0392,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Mean weekly hours usually worked per employed person by sex,"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Male,2011,43.2805,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Mean weekly hours usually worked per employed person by sex,"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Female,2011,37.5731,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Mean weekly hours usually worked per employed person by sex,"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Total,2012,40.1242,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Mean weekly hours usually worked per employed person by sex,"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Male,2012,42.1102,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Mean weekly hours usually worked per employed person by sex,"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Female,2012,37.0953,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
